ID Rejsu,ID Okrętu,Nazwa Okrętu,Miejsce Zdarzenia,Rodzaj Zdarzenia,Uszkodzenia
13293,1897,Purpurowy Tuńczyk,F7,Góra lodowa,20%
13293,1897,Purpurowy Tuńczyk,F7,Rekiny,4%
13293,1897,Purpurowy Tuńczyk,F7,Smok,10%
13293,1897,Purpurowy Tuńczyk,G9,Harpie,0%
13293,1897,Purpurowy Tuńczyk,G9,Kraken,27%
13293,1897,Purpurowy Tuńczyk,G5,Piraci,0%
13293,1897,Purpurowy Tuńczyk,G5,Góra lodowa,17%
13294,1910,Brunatny Łosoś,L10,Piraci,0%
13294,1910,Brunatny Łosoś,L10,Kraken,67%
13294,1910,Brunatny Łosoś,P11,Sztorm,4%
13295,1846,Barwny Węgorz,Q10,Harpie,10%
13295,1846,Barwny Węgorz,Q9,Mielizna,4%
13295,1846,Barwny Węgorz,Q8,Harpie,14%
13295,1846,Barwny Węgorz,Q10,Sztorm,4%
13297,1844,Srebrny Pstrąg,P12,Góra lodowa,5%
13297,1844,Srebrny Pstrąg,P12,Rekiny,5%
13298,1912,Biały Sandacz,M11,Kraken,20%
13299,1917,Fioletowy Okoń,I12,Harpie,0%
13299,1917,Fioletowy Okoń,I10,Smok,4%
13299,1917,Fioletowy Okoń,I9,Mielizna,74%
13299,1917,Fioletowy Okoń,H7,Kraken,7%
13299,1917,Fioletowy Okoń,H5,Piraci,14%
13300,1920,Zielony Morszczuk,Q3,Sztorm,60%
13300,1920,Zielony Morszczuk,R5,Kraken,20%
13301,1893,Kolorowy Morszczuk,N3,Harpie,10%
13301,1893,Kolorowy Morszczuk,K4,Harpie,0%
13301,1893,Kolorowy Morszczuk,K4,Kraken,40%
13302,1913,Szary Leszcz,I3,Harpie,10%
13302,1913,Szary Leszcz,I3,Mielizna,17%
13302,1913,Szary Leszcz,H4,Sztorm,20%
13303,1814,Zielony Karp,I6,Kraken,34%
13303,1814,Zielony Karp,J6,Góra lodowa,4%
13303,1814,Zielony Karp,L9,Sztorm,0%
13304,1777,Pomarańczowy Węgorz,P11,Góra lodowa,7%
13304,1777,Pomarańczowy Węgorz,P11,Rekiny,0%
13304,1777,Pomarańczowy Węgorz,O11,Piraci,30%
13304,1777,Pomarańczowy Węgorz,N11,Harpie,0%
13304,1777,Pomarańczowy Węgorz,M12,Sztorm,14%
13304,1777,Pomarańczowy Węgorz,M13,Piraci,14%
13304,1777,Pomarańczowy Węgorz,J14,Piraci,0%
13306,1875,Zielony Jesiotr,N9,Piraci,20%
13306,1875,Zielony Jesiotr,N9,Harpie,10%
13307,1844,Srebrny Pstrąg,O12,Harpie,0%
13309,1886,Złoty Szprot,O2,Sztorm,10%
13310,1902,Purpurowy Pstrąg,L2,Harpie,4%
13310,1902,Purpurowy Pstrąg,M2,Harpie,10%
13310,1902,Purpurowy Pstrąg,O2,Harpie,7%
13310,1902,Purpurowy Pstrąg,O2,Smok,37%
13311,1749,Tęczowy Halibut,J5,Kraken,30%
13311,1749,Tęczowy Halibut,J6,Syreny,37%
13311,1749,Tęczowy Halibut,K8,Sztorm,17%
13311,1749,Tęczowy Halibut,M10,Rekiny,7%
13312,1665,Barwny Szprot,J5,Piraci,10%
13312,1665,Barwny Szprot,J5,Harpie,0%
13312,1665,Barwny Szprot,J5,Rekiny,10%
13313,1909,Turkusowy Dorsz,H5,Harpie,0%
13313,1909,Turkusowy Dorsz,H5,Rekiny,7%
13313,1909,Turkusowy Dorsz,I6,Piraci,0%
13313,1909,Turkusowy Dorsz,J7,Piraci,0%
13313,1909,Turkusowy Dorsz,M8,Góra lodowa,4%
13313,1909,Turkusowy Dorsz,N9,Mielizna,7%
13313,1909,Turkusowy Dorsz,O10,Sztorm,17%
13314,1561,Fioletowy Dorsz,P10,Harpie,0%
13314,1561,Fioletowy Dorsz,Q9,Mielizna,14%
13314,1561,Fioletowy Dorsz,Q5,Piraci,0%
13314,1561,Fioletowy Dorsz,Q4,Piraci,17%
13315,1891,Szary Sandacz,G13,Sztorm,0%
13315,1891,Szary Sandacz,E13,Piraci,0%
13315,1891,Szary Sandacz,E13,Mielizna,4%
13315,1891,Szary Sandacz,F13,Sztorm,0%
13317,1907,Tęczowy Leszcz,R5,Kraken,7%
13317,1907,Tęczowy Leszcz,Q8,Mielizna,7%
13317,1907,Tęczowy Leszcz,Q9,Mielizna,60%
13318,1870,Biały Morszczuk,M4,Piraci,0%
13318,1870,Biały Morszczuk,L4,Rekiny,0%
13318,1870,Biały Morszczuk,L4,Sztorm,15%
13318,1870,Biały Morszczuk,J4,Piraci,0%
13318,1870,Biały Morszczuk,J4,Harpie,0%
13318,1870,Biały Morszczuk,J4,Rekiny,5%
13318,1870,Biały Morszczuk,H4,Sztorm,10%
13319,1903,Brunatny Halibut,H6,Rekiny,0%
13319,1903,Brunatny Halibut,I6,Kraken,40%
13319,1903,Brunatny Halibut,K8,Góra lodowa,14%
13319,1903,Brunatny Halibut,J8,Harpie,10%
13319,1903,Brunatny Halibut,J7,Harpie,4%
13320,1925,Barwny Leszcz,F8,Sztorm,0%
13320,1925,Barwny Leszcz,F7,Sztorm,20%
13321,1597,Srebrny Tuńczyk,F6,Harpie,0%
13321,1597,Srebrny Tuńczyk,F8,Kraken,5%
13321,1597,Srebrny Tuńczyk,G9,Kraken,30%
13322,1916,Złoty Łosoś,Q10,Harpie,0%
13322,1916,Złoty Łosoś,Q9,Mielizna,64%
13322,1916,Złoty Łosoś,P7,Mielizna,7%
13322,1916,Złoty Łosoś,P5,Rekiny,4%
13323,1908,Kolorowy Szczupak,J14,Piraci,30%
13325,1906,Kolorowy Tuńczyk,E16,Rekiny,10%
13325,1906,Kolorowy Tuńczyk,G15,Harpie,0%
13325,1906,Kolorowy Tuńczyk,H15,Mielizna,5%
13326,1921,Biały Łosoś,H13,Harpie,0%
13326,1921,Biały Łosoś,F14,Mielizna,10%
13326,1921,Biały Łosoś,H15,Góra lodowa,10%
13326,1921,Biały Łosoś,H15,Sztorm,17%
13328,1883,Biały Śledź,Q3,Harpie,10%
13328,1883,Biały Śledź,R6,Rekiny,0%
13329,1778,Czerwony Szprot,O2,Sztorm,0%
13329,1778,Czerwony Szprot,M5,Harpie,0%
13329,1778,Czerwony Szprot,M5,Góra lodowa,20%
13329,1778,Czerwony Szprot,L6,Syreny,0%
13329,1778,Czerwony Szprot,L9,Piraci,40%
13329,1778,Czerwony Szprot,K11,Góra lodowa,4%
13329,1778,Czerwony Szprot,J12,Rekiny,10%
13330,1766,Zielony Dorsz,O2,Sztorm,10%
13330,1766,Zielony Dorsz,N2,Piraci,7%
13330,1766,Zielony Dorsz,N2,Harpie,0%
13330,1766,Zielony Dorsz,J3,Rekiny,0%
13330,1766,Zielony Dorsz,H4,Smok,0%
13330,1766,Zielony Dorsz,H4,Sztorm,14%
13331,1887,Tęczowy Węgorz,I4,Sztorm,25%
13331,1887,Tęczowy Węgorz,J5,Kraken,5%
13331,1887,Tęczowy Węgorz,K5,Kraken,45%
13333,1878,Pomarańczowy Łosoś,E3,Mielizna,5%
13333,1878,Pomarańczowy Łosoś,D2,Mielizna,10%
13334,1839,Brązowy Morszczuk,I6,Kraken,15%
13334,1839,Brązowy Morszczuk,J7,Rekiny,0%
13334,1839,Brązowy Morszczuk,K7,Syreny,25%
13338,1748,Turkusowy Łosoś,J14,Piraci,0%
13338,1748,Turkusowy Łosoś,K13,Piraci,0%
13338,1748,Turkusowy Łosoś,K13,Harpie,0%
13338,1748,Turkusowy Łosoś,K13,Rekiny,0%
13338,1748,Turkusowy Łosoś,K13,Sztorm,14%
13338,1748,Turkusowy Łosoś,K12,Rekiny,0%
13338,1748,Turkusowy Łosoś,M11,Sztorm,10%
13338,1748,Turkusowy Łosoś,O11,Rekiny,4%
13339,1835,Tęczowy Dorsz,J13,Piraci,14%
13339,1835,Tęczowy Dorsz,J12,Rekiny,0%
13339,1835,Tęczowy Dorsz,L12,Piraci,0%
13339,1835,Tęczowy Dorsz,M11,Kraken,34%
13342,1919,Pomarańczowy Sandacz,G5,Harpie,10%
13342,1919,Pomarańczowy Sandacz,G5,Rekiny,5%
13342,1919,Pomarańczowy Sandacz,G6,Sztorm,10%
13342,1919,Pomarańczowy Sandacz,H11,Harpie,0%
13343,1622,Tęczowy Szprot,E5,Harpie,20%
13344,1843,Czerwony Węgorz,J6,Kraken,54%
13344,1843,Czerwony Węgorz,L10,Piraci,0%
13346,1633,Niebieski Pstrąg,P11,Harpie,10%
13346,1633,Niebieski Pstrąg,P11,Rekiny,0%
13346,1633,Niebieski Pstrąg,M12,Harpie,5%
13346,1633,Niebieski Pstrąg,K14,Harpie,15%
13346,1633,Niebieski Pstrąg,J14,Harpie,0%
13347,1846,Barwny Węgorz,Q14,Sztorm,7%
13347,1846,Barwny Węgorz,R16,Mielizna,7%
13349,1922,Złoty Halibut,F16,Góra lodowa,15%
13349,1922,Złoty Halibut,H16,Sztorm,0%
13350,1929,Barwny Okoń,I12,Góra lodowa,10%
13350,1929,Barwny Okoń,G8,Rekiny,4%
13350,1929,Barwny Okoń,F6,Smok,7%
13351,1915,Złoty Tuńczyk,H11,Kraken,20%
13351,1915,Złoty Tuńczyk,H12,Góra lodowa,15%
13351,1915,Złoty Tuńczyk,H12,Rekiny,5%
13351,1915,Złoty Tuńczyk,I13,Piraci,40%
13351,1915,Złoty Tuńczyk,I13,Harpie,5%
13352,1895,Czerwony Leszcz,M3,Harpie,10%
13352,1895,Czerwony Leszcz,K3,Rekiny,0%
13353,1931,Czerwony Dorsz,I3,Sztorm,17%
13353,1931,Czerwony Dorsz,K2,Sztorm,7%
13353,1931,Czerwony Dorsz,L2,Harpie,0%
13354,1877,Kolorowy Szprot,H4,Harpie,0%
13354,1877,Kolorowy Szprot,I3,Mielizna,10%
13354,1877,Kolorowy Szprot,K3,Sztorm,0%
13354,1877,Kolorowy Szprot,J3,Piraci,14%
13354,1877,Kolorowy Szprot,I4,Sztorm,20%
13355,1914,Brązowy Halibut,D2,Harpie,4%
13355,1914,Brązowy Halibut,D2,Mielizna,27%
13356,1776,Czarny Szprot,I4,Harpie,10%
13357,1928,Pomarańczowy Okoń,P14,Sztorm,4%
13357,1928,Pomarańczowy Okoń,P15,Harpie,0%
13359,1807,Niebieski Sandacz,G8,Kraken,67%
13359,1807,Niebieski Sandacz,G5,Rekiny,0%
13360,1777,Pomarańczowy Węgorz,J13,Sztorm,0%
13360,1777,Pomarańczowy Węgorz,J11,Harpie,0%
13360,1777,Pomarańczowy Węgorz,I10,Piraci,17%
13360,1777,Pomarańczowy Węgorz,I10,Rekiny,10%
13360,1777,Pomarańczowy Węgorz,I8,Rekiny,7%
13360,1777,Pomarańczowy Węgorz,I7,Piraci,0%
13360,1777,Pomarańczowy Węgorz,H6,Rekiny,4%
13361,1855,Brązowy Karp,H15,Mielizna,7%
13361,1855,Brązowy Karp,G15,Harpie,7%
13362,1923,Szary Tuńczyk,L13,Mielizna,5%
13362,1923,Szary Tuńczyk,L12,Harpie,0%
13362,1923,Szary Tuńczyk,M11,Kraken,15%
13362,1923,Szary Tuńczyk,M10,Sztorm,0%
13362,1923,Szary Tuńczyk,P4,Mielizna,5%
13363,1886,Złoty Szprot,N3,Rekiny,0%
13363,1886,Złoty Szprot,M4,Piraci,27%
13363,1886,Złoty Szprot,J4,Kraken,30%
13365,1927,Kolorowy Karp,L2,Harpie,0%
13365,1927,Kolorowy Karp,L2,Mielizna,35%
13366,1912,Biały Sandacz,Q4,Sztorm,5%
13369,1844,Srebrny Pstrąg,H13,Mielizna,10%
13370,1888,Niebieski Okoń,I12,Harpie,14%
13370,1888,Niebieski Okoń,H8,Piraci,37%
13370,1888,Niebieski Okoń,H8,Harpie,7%
13372,1561,Fioletowy Dorsz,R4,Kraken,10%
13372,1561,Fioletowy Dorsz,S5,Piraci,0%
13372,1561,Fioletowy Dorsz,S5,Kraken,4%
13372,1561,Fioletowy Dorsz,S6,Harpie,0%
13372,1561,Fioletowy Dorsz,S6,Kraken,4%
13372,1561,Fioletowy Dorsz,R6,Rekiny,4%
13372,1561,Fioletowy Dorsz,R5,Kraken,10%
13372,1561,Fioletowy Dorsz,Q4,Sztorm,0%
13373,1933,Brązowy Tuńczyk,F8,Kraken,15%
13373,1933,Brązowy Tuńczyk,H11,Piraci,25%
13373,1933,Brązowy Tuńczyk,H11,Kraken,10%
13373,1933,Brązowy Tuńczyk,H11,Sztorm,10%
13375,1814,Zielony Karp,Q9,Mielizna,7%
13375,1814,Zielony Karp,P8,Piraci,0%
13375,1814,Zielony Karp,Q7,Rekiny,0%
13375,1814,Zielony Karp,Q3,Sztorm,7%
13377,1930,Kolorowy Leszcz,J11,Sztorm,15%
13377,1930,Kolorowy Leszcz,J12,Góra lodowa,15%
13378,1906,Kolorowy Tuńczyk,H12,Piraci,15%
13378,1906,Kolorowy Tuńczyk,I11,Góra lodowa,5%
13379,1908,Kolorowy Szczupak,I15,Góra lodowa,25%
13379,1908,Kolorowy Szczupak,I15,Sztorm,25%
13379,1908,Kolorowy Szczupak,H15,Mielizna,15%
13382,1881,Fioletowy Pstrąg,Q4,Harpie,5%
13383,1936,Turkusowy Dorsz,N3,Sztorm,7%
13383,1936,Turkusowy Dorsz,M4,Sztorm,20%
13383,1936,Turkusowy Dorsz,K11,Harpie,4%
13383,1936,Turkusowy Dorsz,J12,Góra lodowa,4%
13385,1925,Barwny Leszcz,H4,Sztorm,10%
13385,1925,Barwny Leszcz,I5,Sztorm,20%
13385,1925,Barwny Leszcz,H5,Harpie,0%
13386,1913,Szary Leszcz,J4,Sztorm,0%
13386,1913,Szary Leszcz,I4,Rekiny,10%
13386,1913,Szary Leszcz,I4,Sztorm,10%
13387,1766,Zielony Dorsz,E2,Syreny,7%
13387,1766,Zielony Dorsz,D2,Mielizna,14%
13387,1766,Zielony Dorsz,C2,Rekiny,10%
13387,1766,Zielony Dorsz,C2,Rekiny,4%
13387,1766,Zielony Dorsz,E3,Mielizna,4%
13387,1766,Zielony Dorsz,F3,Sztorm,0%
13388,1870,Biały Morszczuk,H4,Rekiny,0%
13388,1870,Biały Morszczuk,M8,Harpie,10%
13388,1870,Biały Morszczuk,N10,Harpie,0%
13388,1870,Biały Morszczuk,N10,Mielizna,30%
13389,1907,Tęczowy Leszcz,P10,Harpie,14%
13389,1907,Tęczowy Leszcz,P9,Mielizna,14%
13389,1907,Tęczowy Leszcz,P8,Harpie,4%
13389,1907,Tęczowy Leszcz,P8,Mielizna,14%
13389,1907,Tęczowy Leszcz,P5,Sztorm,0%
13390,1748,Turkusowy Łosoś,R14,Harpie,7%
13391,1835,Tęczowy Dorsz,Q12,Rekiny,4%
13391,1835,Tęczowy Dorsz,S11,Harpie,0%
13391,1835,Tęczowy Dorsz,S11,Smok,10%
13391,1835,Tęczowy Dorsz,R12,Piraci,14%
13393,1892,Fioletowy Halibut,I15,Sztorm,15%
13394,1597,Srebrny Tuńczyk,H16,Mielizna,5%
13395,1864,Pomarańczowy Leszcz,Q5,Sztorm,10%
13395,1864,Pomarańczowy Leszcz,Q6,Kraken,30%
13398,1817,Srebrny Halibut,O2,Piraci,0%
13398,1817,Srebrny Halibut,N2,Piraci,17%
13398,1817,Srebrny Halibut,M4,Sztorm,4%
13398,1817,Srebrny Halibut,L7,Harpie,4%
13398,1817,Srebrny Halibut,K9,Sztorm,10%
13398,1817,Srebrny Halibut,K10,Harpie,4%
13398,1817,Srebrny Halibut,K11,Harpie,0%
13399,1878,Pomarańczowy Łosoś,I3,Harpie,0%
13401,1887,Tęczowy Węgorz,E3,Harpie,5%
13401,1887,Tęczowy Węgorz,F3,Rekiny,5%
13402,1843,Czerwony Węgorz,P11,Góra lodowa,14%
13402,1843,Czerwony Węgorz,O10,Mielizna,17%
13402,1843,Czerwony Węgorz,O10,Sztorm,0%
13402,1843,Czerwony Węgorz,K8,Harpie,10%
13402,1843,Czerwony Węgorz,K8,Rekiny,4%
13404,1915,Złoty Tuńczyk,J14,Góra lodowa,5%
13404,1915,Złoty Tuńczyk,M13,Syreny,25%
13404,1915,Złoty Tuńczyk,N13,Harpie,5%
13405,1919,Pomarańczowy Sandacz,M16,Mielizna,50%
13405,1919,Pomarańczowy Sandacz,N16,Harpie,0%
13405,1919,Pomarańczowy Sandacz,O16,Piraci,15%
13405,1919,Pomarańczowy Sandacz,M16,Mielizna,30%
13405,1919,Pomarańczowy Sandacz,K15,Smok,0%
13406,1937,Turkusowy Tuńczyk,Q4,Rekiny,7%
13408,1923,Szary Tuńczyk,K2,Sztorm,55%
13408,1923,Szary Tuńczyk,I2,Harpie,0%
13408,1923,Szary Tuńczyk,I2,Sztorm,0%
13409,1877,Kolorowy Szprot,H4,Harpie,0%
13409,1877,Kolorowy Szprot,L2,Sztorm,10%
13409,1877,Kolorowy Szprot,O2,Piraci,0%
13411,1940,Brunatny Mintaj,I15,Rekiny,4%
13411,1940,Brunatny Mintaj,H16,Harpie,0%
13411,1940,Brunatny Mintaj,H16,Mielizna,4%
13411,1940,Brunatny Mintaj,F17,Rekiny,0%
13411,1940,Brunatny Mintaj,F17,Sztorm,14%
13411,1940,Brunatny Mintaj,H17,Mielizna,10%
13412,1855,Brązowy Karp,J13,Piraci,10%
13412,1855,Brązowy Karp,I12,Rekiny,10%
13412,1855,Brązowy Karp,J11,Góra lodowa,7%
13412,1855,Brązowy Karp,J11,Rekiny,4%
13412,1855,Brązowy Karp,I10,Sztorm,10%
13412,1855,Brązowy Karp,I9,Smok,24%
13412,1855,Brązowy Karp,H8,Rekiny,4%
13412,1855,Brązowy Karp,I7,Harpie,0%
13413,1931,Czerwony Dorsz,P4,Harpie,14%
13413,1931,Czerwony Dorsz,P4,Mielizna,4%
13413,1931,Czerwony Dorsz,P5,Mielizna,10%
13413,1931,Czerwony Dorsz,N6,Harpie,0%
13413,1931,Czerwony Dorsz,N7,Rekiny,4%
13413,1931,Czerwony Dorsz,M8,Mielizna,17%
13413,1931,Czerwony Dorsz,K10,Rekiny,4%
13413,1931,Czerwony Dorsz,K10,Sztorm,14%
13413,1931,Czerwony Dorsz,K11,Piraci,0%
13413,1931,Czerwony Dorsz,K11,Sztorm,7%
13413,1931,Czerwony Dorsz,J12,Ogień,0%
13415,1914,Brązowy Halibut,I13,Góra lodowa,17%
13416,1777,Pomarańczowy Węgorz,H4,Harpie,4%
13416,1777,Pomarańczowy Węgorz,I4,Harpie,0%
13416,1777,Pomarańczowy Węgorz,J3,Sztorm,20%
13417,1893,Kolorowy Morszczuk,K3,Piraci,17%
13417,1893,Kolorowy Morszczuk,L2,Harpie,0%
13417,1893,Kolorowy Morszczuk,L2,Rekiny,0%
13418,1941,Czarny Morszczuk,Q10,Harpie,0%
13418,1941,Czarny Morszczuk,Q9,Mielizna,24%
13418,1941,Czarny Morszczuk,P8,Rekiny,4%
13418,1941,Czarny Morszczuk,Q5,Piraci,10%
13419,1928,Pomarańczowy Okoń,P12,Piraci,0%
13419,1928,Pomarańczowy Okoń,P12,Harpie,0%
13419,1928,Pomarańczowy Okoń,P12,Sztorm,10%
13419,1928,Pomarańczowy Okoń,O13,Rekiny,0%
13419,1928,Pomarańczowy Okoń,N14,Sztorm,17%
13420,1883,Biały Śledź,Q9,Mielizna,10%
13420,1883,Biały Śledź,Q9,Smok,40%
13420,1883,Biały Śledź,Q8,Harpie,10%
13420,1883,Biały Śledź,Q7,Harpie,10%
13420,1883,Biały Śledź,P6,Harpie,0%
13422,1921,Biały Łosoś,I9,Góra lodowa,20%
13422,1921,Biały Łosoś,H7,Kraken,14%
13422,1921,Biały Łosoś,H7,Rekiny,7%
13424,1922,Złoty Halibut,I10,Mielizna,5%
13424,1922,Złoty Halibut,H8,Piraci,0%
13424,1922,Złoty Halibut,I7,Harpie,0%
13425,1934,Tęczowy Szczupak,K13,Piraci,24%
13425,1934,Tęczowy Szczupak,K13,Harpie,0%
13425,1934,Tęczowy Szczupak,K13,Rekiny,4%
13425,1934,Tęczowy Szczupak,K12,Syreny,0%
13425,1934,Tęczowy Szczupak,L12,Syreny,4%
13425,1934,Tęczowy Szczupak,M11,Rekiny,0%
13425,1934,Tęczowy Szczupak,M11,Sztorm,10%
13425,1934,Tęczowy Szczupak,N8,Piraci,14%
13425,1934,Tęczowy Szczupak,P5,Mielizna,4%
13425,1934,Tęczowy Szczupak,P4,Mielizna,34%
13426,1927,Kolorowy Karp,L8,Harpie,5%
13426,1927,Kolorowy Karp,K11,Harpie,0%
13427,1814,Zielony Karp,Q3,Piraci,17%
13427,1814,Zielony Karp,Q3,Harpie,0%
13427,1814,Zielony Karp,P7,Mielizna,14%
13427,1814,Zielony Karp,P8,Piraci,14%
13428,1561,Fioletowy Dorsz,O2,Sztorm,14%
13428,1561,Fioletowy Dorsz,L2,Sztorm,17%
13428,1561,Fioletowy Dorsz,K2,Harpie,4%
13428,1561,Fioletowy Dorsz,I2,Smok,7%
13428,1561,Fioletowy Dorsz,K2,Piraci,0%
13428,1561,Fioletowy Dorsz,M2,Harpie,4%
13428,1561,Fioletowy Dorsz,N2,Rekiny,0%
13428,1561,Fioletowy Dorsz,N2,Sztorm,17%
13429,1881,Fioletowy Pstrąg,L9,Góra lodowa,30%
13429,1881,Fioletowy Pstrąg,L9,Rekiny,5%
13430,1807,Niebieski Sandacz,J6,Sztorm,10%
13430,1807,Niebieski Sandacz,L8,Mielizna,14%
13430,1807,Niebieski Sandacz,N10,Harpie,0%
13430,1807,Niebieski Sandacz,N10,Mielizna,10%
13430,1807,Niebieski Sandacz,P11,Piraci,14%
13431,1906,Kolorowy Tuńczyk,G5,Harpie,10%
13431,1906,Kolorowy Tuńczyk,G6,Sztorm,25%
13431,1906,Kolorowy Tuńczyk,G5,Rekiny,0%
13433,1942,Barwny Mintaj,Q10,Sztorm,15%
13433,1942,Barwny Mintaj,Q9,Mielizna,30%
13433,1942,Barwny Mintaj,P8,Mielizna,5%
13433,1942,Barwny Mintaj,Q6,Piraci,0%
13434,1839,Brązowy Morszczuk,Q9,Mielizna,5%
13434,1839,Brązowy Morszczuk,Q9,Rekiny,0%
13434,1839,Brązowy Morszczuk,P8,Mielizna,5%
13434,1839,Brązowy Morszczuk,P7,Mielizna,5%
13434,1839,Brązowy Morszczuk,O6,Piraci,0%
13435,1891,Szary Sandacz,E17,Kraken,40%
13435,1891,Szary Sandacz,F16,Harpie,4%
13435,1891,Szary Sandacz,H16,Mielizna,17%
13438,1903,Brunatny Halibut,R6,Kraken,54%
13438,1903,Brunatny Halibut,Q8,Harpie,14%
13438,1903,Brunatny Halibut,Q8,Mielizna,10%
13438,1903,Brunatny Halibut,Q9,Mielizna,10%
13438,1903,Brunatny Halibut,Q9,Sztorm,7%
13439,1946,Brunatny Okoń,R7,Harpie,20%
13439,1946,Brunatny Okoń,Q9,Mielizna,5%
13439,1946,Brunatny Okoń,P10,Piraci,55%
13440,1766,Zielony Dorsz,H5,Harpie,7%
13440,1766,Zielony Dorsz,H5,Sztorm,0%
13440,1766,Zielony Dorsz,H6,Harpie,0%
13440,1766,Zielony Dorsz,H8,Piraci,30%
13440,1766,Zielony Dorsz,H8,Rekiny,4%
13440,1766,Zielony Dorsz,H12,Syreny,40%
13441,1944,Fioletowy Karp,I4,Harpie,0%
13441,1944,Fioletowy Karp,K2,Mielizna,35%
13441,1944,Fioletowy Karp,L2,Sztorm,15%
13442,1826,Czerwony Sandacz,H5,Harpie,15%
13442,1826,Czerwony Sandacz,H5,Rekiny,5%
13442,1826,Czerwony Sandacz,I7,Sztorm,0%
13443,1875,Zielony Jesiotr,H9,Harpie,5%
13443,1875,Zielony Jesiotr,F6,Harpie,0%
13444,1870,Biały Morszczuk,O12,Piraci,20%
13444,1870,Biały Morszczuk,O12,Góra lodowa,10%
13444,1870,Biały Morszczuk,O13,Harpie,0%
13445,1920,Zielony Morszczuk,P8,Sztorm,0%
13446,1930,Kolorowy Leszcz,K12,Smok,5%
13446,1930,Kolorowy Leszcz,J12,Rekiny,0%
13446,1930,Kolorowy Leszcz,J12,Rekiny,0%
13446,1930,Kolorowy Leszcz,J13,Syreny,30%
13446,1930,Kolorowy Leszcz,J13,Rekiny,0%
13447,1597,Srebrny Tuńczyk,L11,Harpie,10%
13447,1597,Srebrny Tuńczyk,M11,Sztorm,5%
13447,1597,Srebrny Tuńczyk,N11,Rekiny,5%
13447,1597,Srebrny Tuńczyk,N11,Sztorm,10%
13450,1878,Pomarańczowy Łosoś,R6,Piraci,20%
13450,1878,Pomarańczowy Łosoś,R6,Kraken,10%
13451,1938,Purpurowy Śledź,N4,Mielizna,20%
13452,1912,Biały Sandacz,Q2,Sztorm,0%
13452,1912,Biały Sandacz,S1,Sztorm,30%
13453,1913,Szary Leszcz,H5,Harpie,4%
13453,1913,Szary Leszcz,I7,Sztorm,17%
13453,1913,Szary Leszcz,H8,Harpie,7%
13453,1913,Szary Leszcz,H9,Sztorm,24%
13453,1913,Szary Leszcz,H11,Harpie,0%
13453,1913,Szary Leszcz,H11,Sztorm,0%
13456,1748,Turkusowy Łosoś,P10,Harpie,0%
13456,1748,Turkusowy Łosoś,P10,Rekiny,0%
13456,1748,Turkusowy Łosoś,P10,Sztorm,4%
13456,1748,Turkusowy Łosoś,R5,Kraken,7%
13456,1748,Turkusowy Łosoś,R5,Rekiny,7%
13457,1835,Tęczowy Dorsz,Q10,Harpie,0%
13457,1835,Tęczowy Dorsz,Q9,Rekiny,7%
13457,1835,Tęczowy Dorsz,R5,Rekiny,4%
13457,1835,Tęczowy Dorsz,Q4,Piraci,14%
13458,1817,Srebrny Halibut,J12,Harpie,0%
13458,1817,Srebrny Halibut,J12,Sztorm,4%
13458,1817,Srebrny Halibut,K11,Smok,10%
13458,1817,Srebrny Halibut,L9,Piraci,10%
13458,1817,Srebrny Halibut,K10,Rekiny,0%
13458,1817,Srebrny Halibut,K11,Sztorm,14%
13458,1817,Srebrny Halibut,J12,Rekiny,0%
13458,1817,Srebrny Halibut,J13,Sztorm,0%
13462,1949,Czarny Jesiotr,N2,Rekiny,5%
13463,1877,Kolorowy Szprot,O2,Harpie,4%
13463,1877,Kolorowy Szprot,M2,Rekiny,0%
13463,1877,Kolorowy Szprot,L4,Rekiny,7%
13463,1877,Kolorowy Szprot,K4,Harpie,0%
13463,1877,Kolorowy Szprot,K4,Kraken,0%
13463,1877,Kolorowy Szprot,I4,Rekiny,7%
13465,1951,Barwny Dorsz,I4,Sztorm,4%
13465,1951,Barwny Dorsz,M9,Harpie,4%
13465,1951,Barwny Dorsz,M10,Harpie,0%
13467,1846,Barwny Węgorz,Q8,Piraci,44%
13467,1846,Barwny Węgorz,Q8,Sztorm,4%
13467,1846,Barwny Węgorz,Q9,Mielizna,14%
13469,1940,Brunatny Mintaj,L11,Kraken,20%
13469,1940,Brunatny Mintaj,N11,Smok,4%
13469,1940,Brunatny Mintaj,O11,Harpie,14%
13472,1941,Czarny Morszczuk,Q3,Piraci,0%
13472,1941,Czarny Morszczuk,Q3,Harpie,0%
13472,1941,Czarny Morszczuk,Q6,Kraken,4%
13472,1941,Czarny Morszczuk,Q6,Rekiny,7%
13472,1941,Czarny Morszczuk,R6,Kraken,40%
13472,1941,Czarny Morszczuk,R5,Kraken,14%
13472,1941,Czarny Morszczuk,R5,Rekiny,0%
13472,1941,Czarny Morszczuk,R5,Sztorm,0%
13472,1941,Czarny Morszczuk,Q4,Sztorm,7%
13472,1941,Czarny Morszczuk,Q3,Piraci,0%
13473,1923,Szary Tuńczyk,J5,Kraken,15%
13473,1923,Szary Tuńczyk,H4,Sztorm,10%
13474,1665,Barwny Szprot,I5,Harpie,0%
13474,1665,Barwny Szprot,J5,Kraken,45%
13475,1855,Brązowy Karp,H4,Piraci,34%
13475,1855,Brązowy Karp,I4,Harpie,0%
13475,1855,Brązowy Karp,L2,Sztorm,0%
